holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Date,Time,AM/PM,traffic_volume,Group
No Holiday,302.68,0,0,0,Clear,Sky is Clear,8/17/2016,4:00,PM,6104,833
No Holiday,301.4,0,0,8,Clear,sky is clear,8/17/2016,5:00,PM,5382,833
No Holiday,300.93,0,0,8,Clear,sky is clear,8/17/2016,6:00,PM,4084,833
No Holiday,299.38,0,0,8,Clear,sky is clear,8/17/2016,7:00,PM,3091,833
No Holiday,297.67,0,0,8,Clear,sky is clear,8/17/2016,8:00,PM,2870,833
No Holiday,295.82,0,0,0,Clear,Sky is Clear,8/17/2016,9:00,PM,2486,833
No Holiday,294.24,0,0,0,Clear,Sky is Clear,8/17/2016,10:00,PM,1689,833
No Holiday,293.3,0,0,0,Clear,Sky is Clear,8/17/2016,11:00,PM,1149,833
No Holiday,292.7,0,0,0,Clear,Sky is Clear,8/18/2016,12:00,AM,620,833
No Holiday,292.35,0,0,0,Clear,Sky is Clear,8/18/2016,1:00,AM,387,833
No Holiday,292.19,0,0,0,Clear,Sky is Clear,8/18/2016,2:00,AM,314,833
No Holiday,291.89,2.79,0,20,Rain,moderate rain,8/18/2016,3:00,AM,396,833
No Holiday,291.53,0,0,20,Clouds,few clouds,8/18/2016,4:00,AM,860,833
No Holiday,291.37,0,0,0,Clear,Sky is Clear,8/18/2016,5:00,AM,2782,833
No Holiday,291.22,0,0,0,Clear,Sky is Clear,8/18/2016,6:00,AM,5171,833
No Holiday,291.8,0.25,0,0,Rain,light rain,8/18/2016,7:00,AM,5906,833
No Holiday,294.03,0,0,0,Clear,Sky is Clear,8/18/2016,8:00,AM,5386,833
No Holiday,296.15,0,0,0,Clear,Sky is Clear,8/18/2016,9:00,AM,4638,833
No Holiday,298.18,0,0,0,Clear,Sky is Clear,8/18/2016,10:00,AM,4416,833
No Holiday,299.47,0,0,0,Clear,Sky is Clear,8/18/2016,11:00,AM,4729,833
No Holiday,299.37,0,0,0,Clear,Sky is Clear,8/18/2016,12:00,PM,4767,833
No Holiday,298.68,0.3,0,0,Rain,light rain,8/18/2016,1:00,PM,4144,833
No Holiday,298.07,0,0,8,Clear,sky is clear,8/18/2016,2:00,PM,4725,833
No Holiday,298.25,0,0,8,Clear,sky is clear,8/18/2016,3:00,PM,5343,833
No Holiday,297.19,0.25,0,8,Rain,light rain,8/18/2016,4:00,PM,6021,833
No Holiday,296.09,0.28,0,12,Rain,light rain,8/18/2016,5:00,PM,5800,833
No Holiday,296.18,0.25,0,12,Rain,light rain,8/18/2016,6:00,PM,4522,833
No Holiday,295.66,0,0,12,Clouds,few clouds,8/18/2016,7:00,PM,3093,833
No Holiday,294.88,0,0,12,Clouds,few clouds,8/18/2016,8:00,PM,2670,833
No Holiday,294.52,0.25,0,24,Rain,light rain,8/18/2016,9:00,PM,2403,833
No Holiday,294.05,1.27,0,24,Rain,moderate rain,8/18/2016,10:00,PM,1877,833
No Holiday,293.96,0.76,0,24,Rain,light rain,8/18/2016,11:00,PM,1169,833
No Holiday,294.05,0.25,0,32,Rain,light rain,8/19/2016,12:00,AM,922,833
No Holiday,293.93,0,0,32,Rain,moderate rain,8/19/2016,1:00,AM,617,833
No Holiday,293.84,0,0,32,Rain,moderate rain,8/19/2016,2:00,AM,556,833
No Holiday,292.16,5.41,0,56,Rain,heavy intensity rain,8/19/2016,3:00,AM,526,833
No Holiday,291.99,2.2,0,56,Rain,moderate rain,8/19/2016,4:00,AM,853,833
No Holiday,292.16,0.76,0,56,Rain,light rain,8/19/2016,5:00,AM,2521,833
No Holiday,291.82,0,0,76,Rain,light rain,8/19/2016,6:00,AM,4740,833
No Holiday,291.7,1.27,0,76,Rain,moderate rain,8/19/2016,7:00,AM,5800,833
No Holiday,292,0,0,76,Rain,light rain,8/19/2016,8:00,AM,4986,833
No Holiday,292.27,0,0,92,Clouds,overcast clouds,8/19/2016,9:00,AM,4623,833
No Holiday,292.93,0,0,92,Clouds,overcast clouds,8/19/2016,10:00,AM,4384,833
No Holiday,293.92,0,0,76,Rain,light rain,8/19/2016,11:00,AM,4881,833
No Holiday,295.07,0,0,80,Clouds,broken clouds,8/19/2016,12:00,PM,5330,833
No Holiday,296.06,0,0,80,Clouds,broken clouds,8/19/2016,1:00,PM,4926,833
No Holiday,297.41,0,0,80,Clouds,broken clouds,8/19/2016,2:00,PM,5347,833
No Holiday,296.49,0,0,80,Clouds,broken clouds,8/19/2016,3:00,PM,5631,833
No Holiday,296.24,0,0,80,Clouds,broken clouds,8/19/2016,4:00,PM,6128,833
No Holiday,295.6,0,0,80,Clouds,broken clouds,8/19/2016,5:00,PM,5259,833
No Holiday,294.24,0.25,0,92,Rain,light rain,8/19/2016,6:00,PM,4065,833
No Holiday,292.83,0.51,0,92,Rain,light rain,8/19/2016,7:00,PM,3258,833
No Holiday,291.72,1.02,0,92,Rain,moderate rain,8/19/2016,8:00,PM,3052,833
No Holiday,291.08,0.76,0,92,Rain,light rain,8/19/2016,9:00,PM,2718,833
No Holiday,290.53,0.25,0,92,Rain,light rain,8/19/2016,10:00,PM,2407,833
No Holiday,290.59,0.25,0,92,Rain,light rain,8/19/2016,11:00,PM,1887,833
No Holiday,290.5,0,0,100,Rain,light rain,8/20/2016,12:00,AM,1192,833
No Holiday,290.62,0,0,100,Rain,light rain,8/20/2016,1:00,AM,772,833
No Holiday,290.37,0,0,100,Rain,light rain,8/20/2016,2:00,AM,588,833
No Holiday,290.16,0,0,92,Rain,light rain,8/20/2016,3:00,AM,400,833
No Holiday,290.16,0,0,92,Rain,light rain,8/20/2016,4:00,AM,440,833
No Holiday,289.82,0,0,92,Rain,moderate rain,8/20/2016,5:00,AM,747,833
No Holiday,289.73,0,0,92,Rain,moderate rain,8/20/2016,6:00,AM,1206,833
No Holiday,289.37,0,0,92,Rain,moderate rain,8/20/2016,7:00,AM,1814,833
No Holiday,288.48,1.41,0,92,Rain,moderate rain,8/20/2016,8:00,AM,2334,833
No Holiday,287.95,1.78,0,92,Rain,moderate rain,8/20/2016,9:00,AM,3005,833
No Holiday,288.5,0.51,0,92,Rain,light rain,8/20/2016,10:00,AM,3294,833
No Holiday,289.56,0,0,75,Mist,mist,8/20/2016,11:00,AM,3924,833
No Holiday,289.56,0,0,75,Rain,moderate rain,8/20/2016,11:00,AM,3924,833
No Holiday,289.56,0,0,75,Drizzle,light intensity drizzle,8/20/2016,11:00,AM,3924,833
No Holiday,290.14,0.7,0,40,Rain,light rain,8/20/2016,12:00,PM,4165,833
No Holiday,290.69,0.25,0,90,Rain,heavy intensity rain,8/20/2016,1:00,PM,4154,833
No Holiday,290.69,0.25,0,90,Drizzle,light intensity drizzle,8/20/2016,1:00,PM,4154,833
No Holiday,290.87,0.28,0,75,Rain,light rain,8/20/2016,2:00,PM,4399,833
No Holiday,290.51,0,0,76,Rain,heavy intensity rain,8/20/2016,3:00,PM,4788,833
No Holiday,290.51,0,0,76,Mist,mist,8/20/2016,3:00,PM,4788,833
No Holiday,290.93,0,0,75,Rain,light rain,8/20/2016,4:00,PM,4489,833
No Holiday,291.64,2.79,0,75,Rain,moderate rain,8/20/2016,5:00,PM,4188,833
No Holiday,291.64,2.79,0,75,Thunderstorm,thunderstorm with heavy rain,8/20/2016,5:00,PM,4188,833
No Holiday,291.08,0,0,75,Rain,moderate rain,8/20/2016,6:00,PM,3607,833
No Holiday,290.49,0.51,0,75,Rain,light rain,8/20/2016,7:00,PM,3180,833
No Holiday,289.37,0,0,40,Clouds,scattered clouds,8/20/2016,8:00,PM,2934,833
No Holiday,288.71,0,0,1,Clear,sky is clear,8/20/2016,9:00,PM,3014,833
No Holiday,288.32,0,0,1,Clear,sky is clear,8/20/2016,10:00,PM,2602,833
No Holiday,288.08,0,0,20,Clouds,few clouds,8/20/2016,11:00,PM,2338,833
No Holiday,287.86,0,0,1,Clear,sky is clear,8/21/2016,12:00,AM,1524,833
No Holiday,288.21,0,0,90,Clouds,overcast clouds,8/21/2016,1:00,AM,1145,833
No Holiday,288.03,0,0,90,Clouds,overcast clouds,8/21/2016,2:00,AM,681,833
No Holiday,287.37,0,0,1,Clear,sky is clear,8/21/2016,3:00,AM,493,833
No Holiday,286.63,0,0,1,Clear,sky is clear,8/21/2016,4:00,AM,435,833
No Holiday,286.13,0,0,1,Clear,sky is clear,8/21/2016,5:00,AM,606,833
No Holiday,285.8,0,0,1,Clear,sky is clear,8/21/2016,6:00,AM,911,833
No Holiday,285.51,0,0,1,Rain,light rain,8/21/2016,7:00,AM,1249,833
No Holiday,287.45,0,0,1,Clear,sky is clear,8/21/2016,8:00,AM,1755,833
No Holiday,289.07,0,0,1,Clear,sky is clear,8/21/2016,9:00,AM,2636,833
No Holiday,290.87,0,0,1,Clear,sky is clear,8/21/2016,10:00,AM,3182,833
No Holiday,292.56,0,0,1,Clear,sky is clear,8/21/2016,11:00,AM,3654,833
No Holiday,293.65,0,0,40,Clouds,scattered clouds,8/21/2016,12:00,PM,3997,833
No Holiday,294.28,0,0,40,Clouds,scattered clouds,8/21/2016,1:00,PM,4024,833
No Holiday,294.72,0,0,40,Clouds,scattered clouds,8/21/2016,2:00,PM,4243,833
No Holiday,294.86,0,0,40,Clouds,scattered clouds,8/21/2016,3:00,PM,4190,833
No Holiday,295.55,0,0,40,Clouds,scattered clouds,8/21/2016,4:00,PM,4240,833
No Holiday,295.57,0,0,40,Clouds,scattered clouds,8/21/2016,5:00,PM,4266,833
No Holiday,295.25,0,0,1,Clear,sky is clear,8/21/2016,6:00,PM,4067,833
No Holiday,294.5,0,0,20,Clouds,few clouds,8/21/2016,7:00,PM,3235,833
No Holiday,291.64,0,0,1,Clear,sky is clear,8/21/2016,8:00,PM,2952,833
No Holiday,289.4,0,0,1,Clear,sky is clear,8/21/2016,9:00,PM,2693,833
No Holiday,288.66,0,0,1,Clear,sky is clear,8/21/2016,10:00,PM,1901,833
No Holiday,288.28,0,0,1,Clear,sky is clear,8/21/2016,11:00,PM,1143,833
No Holiday,288.47,0,0,1,Clear,sky is clear,8/22/2016,12:00,AM,668,833
No Holiday,288.58,0,0,1,Clear,sky is clear,8/22/2016,1:00,AM,537,833
No Holiday,288.02,0,0,1,Clear,sky is clear,8/22/2016,2:00,AM,389,833
No Holiday,287.96,0,0,1,Clear,sky is clear,8/22/2016,3:00,AM,527,833
No Holiday,287.68,0,0,1,Clear,sky is clear,8/22/2016,4:00,AM,943,833
No Holiday,287.55,0,0,1,Clear,sky is clear,8/22/2016,5:00,AM,2817,833
No Holiday,287.47,0,0,1,Clear,sky is clear,8/22/2016,6:00,AM,5406,833
No Holiday,288.46,0,0,40,Clouds,scattered clouds,8/22/2016,7:00,AM,6201,833
No Holiday,290.43,0,0,75,Clouds,broken clouds,8/22/2016,8:00,AM,5397,833
No Holiday,292.41,0,0,1,Clear,sky is clear,8/22/2016,9:00,AM,4328,833
No Holiday,294.52,0,0,1,Clear,sky is clear,8/22/2016,10:00,AM,4125,833
No Holiday,296.69,0,0,1,Clear,sky is clear,8/22/2016,11:00,AM,4255,833
No Holiday,298.4,0,0,1,Clear,sky is clear,8/22/2016,12:00,PM,4518,833
No Holiday,299.48,0,0,1,Clear,sky is clear,8/22/2016,1:00,PM,4494,833
No Holiday,300.28,0,0,1,Clear,sky is clear,8/22/2016,2:00,PM,5012,833
No Holiday,300.68,0,0,1,Clear,sky is clear,8/22/2016,3:00,PM,5062,833
No Holiday,300.72,0,0,1,Clear,sky is clear,8/22/2016,4:00,PM,5866,833
No Holiday,300.64,0,0,1,Clear,sky is clear,8/22/2016,5:00,PM,5474,833
No Holiday,300.01,0,0,1,Clear,sky is clear,8/22/2016,6:00,PM,3898,833
No Holiday,299.14,0,0,1,Clear,sky is clear,8/22/2016,7:00,PM,2908,833
No Holiday,297.69,0,0,1,Clear,sky is clear,8/22/2016,8:00,PM,2796,833
No Holiday,296.44,0,0,1,Clear,sky is clear,8/22/2016,9:00,PM,2588,833
No Holiday,295.59,0,0,1,Clear,sky is clear,8/22/2016,10:00,PM,1832,833
No Holiday,295.41,0,0,1,Clear,sky is clear,8/22/2016,11:00,PM,1051,833
No Holiday,294.94,0,0,1,Clear,sky is clear,8/23/2016,12:00,AM,655,833
No Holiday,294.36,0,0,1,Clear,sky is clear,8/23/2016,1:00,AM,440,833
No Holiday,294.01,0,0,1,Haze,haze,8/23/2016,2:00,AM,322,833
No Holiday,293.58,0.6,0,1,Rain,light rain,8/23/2016,3:00,AM,408,833
No Holiday,293.11,0,0,1,Clear,sky is clear,8/23/2016,4:00,AM,914,833
No Holiday,292.77,0,0,1,Clear,sky is clear,8/23/2016,5:00,AM,2690,833
No Holiday,292.16,0,0,1,Clear,sky is clear,8/23/2016,6:00,AM,4953,833
No Holiday,292.16,0,0,1,Clear,sky is clear,8/23/2016,7:00,AM,5731,833
No Holiday,293.36,0,0,1,Clear,sky is clear,8/23/2016,8:00,AM,5648,833
No Holiday,295.14,0,0,1,Clear,sky is clear,8/23/2016,9:00,AM,4348,833
No Holiday,296.68,0,0,1,Clear,sky is clear,8/23/2016,10:00,AM,4257,833
No Holiday,298.21,0,0,1,Clear,sky is clear,8/23/2016,11:00,AM,4350,833
No Holiday,299.53,0,0,1,Clear,sky is clear,8/23/2016,12:00,PM,4897,833
No Holiday,300.35,0,0,1,Clear,sky is clear,8/23/2016,1:00,PM,4549,833
No Holiday,300.91,0,0,1,Clear,sky is clear,8/23/2016,2:00,PM,5106,833
No Holiday,300.89,0,0,1,Clear,sky is clear,8/23/2016,3:00,PM,5670,833
No Holiday,300.67,0,0,40,Clouds,scattered clouds,8/23/2016,4:00,PM,6343,833
No Holiday,299.66,0,0,40,Clouds,scattered clouds,8/23/2016,5:00,PM,5856,833
No Holiday,298.79,0,0,1,Clear,sky is clear,8/23/2016,6:00,PM,4242,833
No Holiday,297.61,12.7,0,90,Rain,heavy intensity rain,8/23/2016,7:00,PM,3389,833
No Holiday,295.95,0.51,0,75,Rain,light rain,8/23/2016,8:00,PM,2665,833
No Holiday,295.95,0.51,0,75,Thunderstorm,proximity thunderstorm,8/23/2016,8:00,PM,2665,833
No Holiday,294.69,1.52,0,1,Rain,moderate rain,8/23/2016,9:00,PM,2298,833
No Holiday,294.69,1.52,0,1,Thunderstorm,proximity thunderstorm,8/23/2016,9:00,PM,2298,833
No Holiday,294.69,1.52,0,1,Mist,mist,8/23/2016,9:00,PM,2298,833
No Holiday,294.69,1.52,0,1,Drizzle,light intensity drizzle,8/23/2016,9:00,PM,2298,833
No Holiday,294.07,20.07,0,40,Drizzle,light intensity drizzle,8/23/2016,10:00,PM,1520,833
No Holiday,294.07,20.07,0,40,Mist,mist,8/23/2016,10:00,PM,1520,833
No Holiday,294.07,20.07,0,40,Rain,very heavy rain,8/23/2016,10:00,PM,1520,833
No Holiday,294.07,20.07,0,40,Thunderstorm,proximity thunderstorm,8/23/2016,10:00,PM,1520,833
No Holiday,293.17,1.02,0,75,Thunderstorm,proximity thunderstorm,8/23/2016,11:00,PM,874,833
No Holiday,293.17,1.02,0,75,Rain,heavy intensity rain,8/23/2016,11:00,PM,874,833
No Holiday,293.17,1.02,0,75,Mist,mist,8/23/2016,11:00,PM,874,833
No Holiday,293,1.02,0,75,Rain,moderate rain,8/24/2016,12:00,AM,558,833
No Holiday,293,1.02,0,75,Mist,mist,8/24/2016,12:00,AM,558,833
No Holiday,293,1.02,0,75,Drizzle,drizzle,8/24/2016,12:00,AM,558,833
No Holiday,293,1.02,0,75,Thunderstorm,proximity thunderstorm,8/24/2016,12:00,AM,558,833
No Holiday,292.86,0.51,0,90,Rain,moderate rain,8/24/2016,1:00,AM,337,833
No Holiday,292.86,0.51,0,90,Mist,mist,8/24/2016,1:00,AM,337,833
No Holiday,292.86,0.51,0,90,Drizzle,drizzle,8/24/2016,1:00,AM,337,833
No Holiday,292.43,0,0,90,Mist,mist,8/24/2016,2:00,AM,250,833
No Holiday,292.43,0,0,90,Rain,moderate rain,8/24/2016,2:00,AM,250,833
No Holiday,292.43,0,0,90,Drizzle,heavy intensity drizzle,8/24/2016,2:00,AM,250,833
No Holiday,292.52,0,0,90,Rain,light rain,8/24/2016,3:00,AM,328,833
No Holiday,292.52,0,0,90,Drizzle,heavy intensity drizzle,8/24/2016,3:00,AM,328,833
No Holiday,292.52,0,0,90,Mist,mist,8/24/2016,3:00,AM,328,833
No Holiday,292.83,0,0,75,Drizzle,heavy intensity drizzle,8/24/2016,4:00,AM,926,833
No Holiday,292.88,0,0,90,Drizzle,heavy intensity drizzle,8/24/2016,5:00,AM,2849,833
No Holiday,292.93,0,0,90,Mist,mist,8/24/2016,6:00,AM,5407,833
No Holiday,292.93,0,0,90,Drizzle,light intensity drizzle,8/24/2016,6:00,AM,5407,833
No Holiday,292.8,0,0,90,Mist,mist,8/24/2016,7:00,AM,6068,833
No Holiday,293.32,0,0,75,Mist,mist,8/24/2016,8:00,AM,5736,833
No Holiday,294.05,0,0,90,Clouds,overcast clouds,8/24/2016,9:00,AM,4872,833
No Holiday,294.89,0,0,90,Mist,mist,8/24/2016,10:00,AM,4462,833
No Holiday,296.41,0,0,1,Clear,sky is clear,8/24/2016,11:00,AM,4602,833
No Holiday,298.06,0,0,75,Clouds,broken clouds,8/24/2016,12:00,PM,4832,833
No Holiday,299.5,0,0,1,Clear,sky is clear,8/24/2016,1:00,PM,4675,833
No Holiday,299.59,0,0,75,Clouds,broken clouds,8/24/2016,2:00,PM,5115,833
No Holiday,299.38,0,0,1,Clear,sky is clear,8/24/2016,3:00,PM,5579,833
No Holiday,298.68,0,0,1,Clear,sky is clear,8/24/2016,4:00,PM,6726,833
No Holiday,296.5,0,0,1,Clear,sky is clear,8/24/2016,6:00,PM,4370,834
No Holiday,296.23,0,0,1,Clear,sky is clear,8/24/2016,6:00,PM,4370,834
No Holiday,295.26,0,0,90,Clouds,overcast clouds,8/24/2016,7:00,PM,3356,834
No Holiday,293.85,0,0,1,Clear,sky is clear,8/24/2016,8:00,PM,3030,834
No Holiday,292.8,0,0,1,Clear,sky is clear,8/24/2016,9:00,PM,2615,834
No Holiday,292.03,0,0,90,Clouds,overcast clouds,8/24/2016,10:00,PM,1865,834
No Holiday,291.11,0,0,1,Clear,sky is clear,8/24/2016,11:00,PM,1169,834
State Fair,290.82,0,0,1,Clear,sky is clear,8/25/2016,12:00,AM,655,834
No Holiday,290.08,0,0,1,Clear,sky is clear,8/25/2016,1:00,AM,440,834
No Holiday,289.38,0,0,1,Clear,sky is clear,8/25/2016,2:00,AM,322,834
No Holiday,289.19,0,0,1,Clear,sky is clear,8/25/2016,3:00,AM,408,834
No Holiday,288.75,0,0,1,Clear,sky is clear,8/25/2016,4:00,AM,914,834
No Holiday,288.35,0,0,1,Clear,sky is clear,8/25/2016,5:00,AM,2925,834
No Holiday,288.31,0,0,1,Mist,mist,8/25/2016,6:00,AM,5404,834
No Holiday,288.58,0,0,1,Clear,sky is clear,8/25/2016,7:00,AM,6256,834
No Holiday,289.96,0,0,1,Clear,sky is clear,8/25/2016,8:00,AM,5798,834
No Holiday,291.59,0,0,1,Clear,sky is clear,8/25/2016,9:00,AM,5308,834
No Holiday,293.12,0,0,1,Clear,sky is clear,8/25/2016,10:00,AM,4895,834
No Holiday,293.97,0,0,1,Clear,sky is clear,8/25/2016,11:00,AM,5106,834
No Holiday,294.34,0,0,1,Clear,sky is clear,8/25/2016,12:00,PM,4866,834
No Holiday,294.59,0,0,1,Clear,sky is clear,8/25/2016,1:00,PM,4808,834
No Holiday,294.9,0,0,40,Clouds,scattered clouds,8/25/2016,2:00,PM,5157,834
No Holiday,295.21,0,0,75,Clouds,broken clouds,8/25/2016,3:00,PM,5431,834
No Holiday,295.15,0,0,75,Clouds,broken clouds,8/25/2016,4:00,PM,5933,834
No Holiday,294.79,0,0,75,Clouds,broken clouds,8/25/2016,5:00,PM,5621,834
No Holiday,294.17,0,0,1,Clear,sky is clear,8/25/2016,6:00,PM,4274,834
No Holiday,293.27,0,0,75,Clouds,broken clouds,8/25/2016,7:00,PM,3180,834
No Holiday,291.09,0,0,40,Clouds,scattered clouds,8/25/2016,8:00,PM,3022,834
No Holiday,290.36,0,0,20,Clouds,few clouds,8/25/2016,9:00,PM,2792,834
No Holiday,289.18,0,0,1,Clear,sky is clear,8/25/2016,10:00,PM,1921,834
No Holiday,288.22,0,0,1,Clear,sky is clear,8/25/2016,11:00,PM,1252,834
No Holiday,287.98,0,0,1,Clear,sky is clear,8/26/2016,12:00,AM,739,834
No Holiday,287.45,0,0,1,Clear,sky is clear,8/26/2016,1:00,AM,447,834
No Holiday,286.91,0,0,1,Clear,sky is clear,8/26/2016,2:00,AM,327,834
No Holiday,286.29,0,0,1,Clear,sky is clear,8/26/2016,3:00,AM,370,834
No Holiday,285.75,0,0,1,Mist,mist,8/26/2016,4:00,AM,872,834
No Holiday,285.23,0,0,1,Mist,mist,8/26/2016,5:00,AM,2715,834
No Holiday,285.07,0,0,1,Mist,mist,8/26/2016,6:00,AM,4631,834
No Holiday,285.07,0,0,1,Fog,fog,8/26/2016,6:00,AM,4631,834
No Holiday,285.29,0,0,40,Mist,mist,8/26/2016,7:00,AM,5602,834
No Holiday,287.46,0,0,1,Mist,mist,8/26/2016,8:00,AM,5732,834
No Holiday,289.42,0,0,1,Clear,sky is clear,8/26/2016,9:00,AM,5011,834
No Holiday,291.41,0,0,75,Clouds,broken clouds,8/26/2016,10:00,AM,4736,834
No Holiday,293.28,0,0,1,Clear,sky is clear,8/26/2016,11:00,AM,5205,834
No Holiday,294.18,0,0,1,Clear,sky is clear,8/26/2016,12:00,PM,5304,834
No Holiday,294.56,0,0,1,Clear,sky is clear,8/26/2016,1:00,PM,5090,834
No Holiday,295.05,0,0,1,Clear,sky is clear,8/26/2016,2:00,PM,5120,834
No Holiday,295.39,0,0,40,Clouds,scattered clouds,8/26/2016,3:00,PM,5531,834
No Holiday,295.23,0,0,1,Clear,sky is clear,8/26/2016,4:00,PM,5876,834
No Holiday,294.64,0,0,1,Clear,sky is clear,8/26/2016,5:00,PM,5081,834
No Holiday,294.17,0,0,1,Clear,sky is clear,8/26/2016,6:00,PM,4310,834
No Holiday,293.48,0,0,75,Clouds,broken clouds,8/26/2016,7:00,PM,3383,834
No Holiday,291.38,0,0,1,Clear,sky is clear,8/26/2016,8:00,PM,2920,834
No Holiday,290.19,0,0,1,Clear,sky is clear,8/26/2016,9:00,PM,2603,834
No Holiday,289.73,0,0,1,Clear,sky is clear,8/26/2016,10:00,PM,2273,834
No Holiday,289.88,0,0,1,Clear,sky is clear,8/26/2016,11:00,PM,1726,834
No Holiday,289.92,0,0,1,Clear,sky is clear,8/27/2016,12:00,AM,1342,834
No Holiday,289.62,0,0,1,Clear,sky is clear,8/27/2016,1:00,AM,882,834
No Holiday,289.63,0,0,1,Drizzle,drizzle,8/27/2016,2:00,AM,620,834
No Holiday,289.5,0,0,1,Rain,light rain,8/27/2016,3:00,AM,410,834
No Holiday,289.47,0,0,1,Clear,sky is clear,8/27/2016,4:00,AM,408,834
No Holiday,289.37,0,0,40,Rain,light rain,8/27/2016,5:00,AM,744,834
No Holiday,289.43,0,0,90,Drizzle,light intensity drizzle,8/27/2016,6:00,AM,1223,834
No Holiday,289.43,0,0,90,Rain,moderate rain,8/27/2016,6:00,AM,1223,834
No Holiday,289.51,0,0,90,Rain,moderate rain,8/27/2016,7:00,AM,1720,834
No Holiday,289.68,0.3,0,90,Rain,light rain,8/27/2016,8:00,AM,3051,834
No Holiday,290.19,0.64,0,90,Rain,light intensity shower rain,8/27/2016,9:00,AM,3693,834
No Holiday,290.56,1.14,0,75,Mist,mist,8/27/2016,10:00,AM,4008,834
No Holiday,290.56,1.14,0,75,Rain,moderate rain,8/27/2016,10:00,AM,4008,834
No Holiday,290.73,4.57,0,90,Drizzle,light intensity drizzle,8/27/2016,11:00,AM,4265,834
No Holiday,290.73,4.57,0,90,Mist,mist,8/27/2016,11:00,AM,4265,834
No Holiday,290.73,4.57,0,90,Rain,heavy intensity rain,8/27/2016,11:00,AM,4265,834
No Holiday,291.09,0,0,90,Rain,moderate rain,8/27/2016,12:00,PM,4250,834
No Holiday,291.09,0,0,90,Drizzle,drizzle,8/27/2016,12:00,PM,4250,834
No Holiday,291.39,0,0,90,Rain,light rain,8/27/2016,1:00,PM,4275,834
No Holiday,291.39,0,0,90,Mist,mist,8/27/2016,1:00,PM,4275,834
No Holiday,291.46,0,0,90,Rain,light rain,8/27/2016,2:00,PM,4224,834
No Holiday,291.46,0,0,90,Drizzle,light intensity drizzle,8/27/2016,2:00,PM,4224,834
No Holiday,291.46,0,0,90,Mist,mist,8/27/2016,2:00,PM,4224,834
No Holiday,291.54,0,0,90,Haze,haze,8/27/2016,3:00,PM,4438,834
No Holiday,291.54,0,0,90,Mist,mist,8/27/2016,3:00,PM,4438,834
No Holiday,291.86,0,0,90,Haze,haze,8/27/2016,4:00,PM,4331,834
No Holiday,291.86,0,0,90,Mist,mist,8/27/2016,4:00,PM,4331,834
No Holiday,292.06,0,0,90,Mist,mist,8/27/2016,5:00,PM,3969,834
No Holiday,292.06,0,0,90,Drizzle,drizzle,8/27/2016,5:00,PM,3969,834
No Holiday,292.06,0,0,90,Mist,mist,8/27/2016,6:00,PM,3389,834
No Holiday,292.06,0,0,90,Drizzle,light intensity drizzle,8/27/2016,6:00,PM,3389,834
No Holiday,292.06,0,0,90,Rain,moderate rain,8/27/2016,6:00,PM,3389,834
No Holiday,292.22,0,0,90,Mist,mist,8/27/2016,7:00,PM,2902,834
No Holiday,291.48,0,0,40,Clouds,scattered clouds,8/27/2016,8:00,PM,2755,834
No Holiday,290.22,0,0,90,Fog,fog,8/27/2016,9:00,PM,2545,834
No Holiday,290.22,0,0,90,Mist,mist,8/27/2016,9:00,PM,2545,834
No Holiday,289.56,0,0,1,Fog,fog,8/27/2016,10:00,PM,2316,834
No Holiday,289.56,0,0,1,Mist,mist,8/27/2016,10:00,PM,2316,834
No Holiday,288.91,0,0,1,Fog,fog,8/27/2016,11:00,PM,1867,834
No Holiday,288.91,0,0,1,Mist,mist,8/27/2016,11:00,PM,1867,834
No Holiday,288.61,0,0,90,Fog,fog,8/28/2016,12:00,AM,1510,834
No Holiday,288.61,0,0,90,Mist,mist,8/28/2016,12:00,AM,1510,834
No Holiday,288.67,0,0,1,Fog,fog,8/28/2016,1:00,AM,1050,834
No Holiday,288.67,0,0,1,Mist,mist,8/28/2016,1:00,AM,1050,834
No Holiday,289.01,0.25,0,20,Rain,light rain,8/28/2016,2:00,AM,656,834
No Holiday,289.01,0.25,0,20,Mist,mist,8/28/2016,2:00,AM,656,834
No Holiday,289.01,0.25,0,20,Fog,fog,8/28/2016,2:00,AM,656,834
No Holiday,288.88,0,0,90,Mist,mist,8/28/2016,3:00,AM,443,834
No Holiday,288.88,0,0,90,Fog,fog,8/28/2016,3:00,AM,443,834
No Holiday,288.91,0,0,90,Mist,mist,8/28/2016,4:00,AM,383,834
No Holiday,288.91,0,0,90,Fog,fog,8/28/2016,4:00,AM,383,834
No Holiday,288.69,0,0,90,Fog,fog,8/28/2016,5:00,AM,588,834
No Holiday,288.69,0,0,90,Mist,mist,8/28/2016,5:00,AM,588,834
No Holiday,288.95,0.25,0,90,Rain,light rain,8/28/2016,6:00,AM,912,834
No Holiday,288.95,0.25,0,90,Mist,mist,8/28/2016,6:00,AM,912,834
No Holiday,288.95,0.25,0,90,Drizzle,drizzle,8/28/2016,6:00,AM,912,834
No Holiday,288.95,0.25,0,90,Fog,fog,8/28/2016,6:00,AM,912,834
No Holiday,289.06,0,0,90,Fog,fog,8/28/2016,7:00,AM,1228,834
No Holiday,289.06,0,0,90,Mist,mist,8/28/2016,7:00,AM,1228,834
